complete,unique_identifier,checkmark_completed,status,century,year_to_display,year_to_sort,place,revolt_name,description,encoded_description,citations,resource_links,video_link,latitude,longitude,latlong_status,presentation_folder,notes,remediation,graphic_artists
FALSE,xzpoqQ,FALSE,Needs remediation (see Remediation column),1800,1837,1837,"Saint Joseph Barrack,Trinidad",,(insert image),,"Image: https://en.wikipedia.org/wiki/West_India_Regiments#/media/File:West_India_Regiment,_1874.jpg (Public domain)",https://enslaved.org/fullStory/16-23-92876/,,10.28876,-61.45011,Precise,https://drive.google.com/drive/folders/11CCu5bn5JSZKPd4GQQcch4Ce8XtVC6rK?usp=share_link,No description,No citations. No description,
FALSE,I7BZPt,TRUE,,1800,1838-1841,1838,"Manga, Maranhao, Brazil",Balaiada Rebellion,"The Balaiada Rebellion occurred in the northeastern Brazilian states of Maranhao and Piaui when a formerly enslaved person broke into a jail to free some prisoners, including his brother. Raimundo Gomes Vieira Jutahy then took control of the town with the support of the National Guard, who sided with him. (image 1) He issued a manifesto calling for the expulsion of all Portuguese, slaves and overseers. This call evidences the competition of the unemployed with the enslaved during that down economic period. (image 2) In 1839 the governor sent in 400 troops, who were quickly defeated. The rebellion attracted many runaway slaves under the leadership of Cosme Bento das Chagas, the leader of a slave community who called for the end of slavery. In 1840 the new governor sent in 8,000 troops and defeated the ""rebels.""","The Balaiada Rebellion occurred in the northeastern Brazilian states of Maranhao and Piaui when a formerly enslaved person broke into a jail to free some prisoners, including his brother. Raimundo Gomes Vieira Jutahy then took control of the town with the support of the National Guard, who sided with him. <img src=""/image1""> He issued a manifesto calling for the expulsion of all Portuguese, slaves and overseers. This call evidences the competition of the unemployed with the enslaved during that down economic period. <img src=""/image2""> In 1839 the governor sent in 400 troops, who were quickly defeated. The rebellion attracted many runaway slaves under the leadership of Cosme Bento das Chagas, the leader of a slave community who called for the end of slavery. In 1840 the new governor sent in 8,000 troops and defeated the ""rebels.""","Image 1: https://librarycompany.org/dejavu/part2.html Gate & slave market at Pernambuco, Edward Francis Finden engraving. Image 2: Portuguese Army. (2022, December 31). In Wikipedia. https://en.wikipedia.org/wiki/Portuguese_Army (Public domain) Elizabeth Johnson in Encyclopedia of Slave Resistance and Rebellion, , Junius Rodriguez ,eds. Greenwood Press: 2006:, pp. 43-44.",https://www.onwar.com/data/brazil1838.html,,-3.53214,-43.95063,Approximate,https://drive.google.com/drive/folders/1PDM_saAPQh75xdCsBXG7x9WY4nThrHPX?usp=share_link,need better source,,
FALSE,0LKZAH,TRUE,Needs remediation (see Remediation column),1800,1838,1838,"Kwa Zulu-Natal, South Africa",Blood River,"(Image 1) The Battle of Blood River (Afrikaans: Slag van Bloedrivier; Zulu: iMpi yaseNcome) is the name given for the battle fought between 470 Voortrekkers (""Pioneers""), led by Andries Pretorius, and an estimated ""10,000 to 15,000"" Zulu on the bank of the Ncome River on 16 December 1838, in what is today KwaZulu-Natal, South Africa. Casualties amounted to over 3,000 of King Dingane's soldiers dead, including two Zulu princes competing with Prince Mpande for the Zulu throne. Three Pioneer commando members were lightly wounded, including Pretorius. So many Africans were slaughtered that the river turned red with their blood. I visited the Voortrekkers museum; there were walls and walls depicting slain Africans to tout their victory. I became overcome with immense grief. As I sat in front of the museum crying, the tour leader said, ""It‚Äôs just history.""","<img src=""/image1""> The Battle of Blood River (Afrikaans: Slag van Bloedrivier; Zulu: iMpi yaseNcome) is the name given for the battle fought between 470 Voortrekkers (""Pioneers""), led by Andries Pretorius, and an estimated ""10,000 to 15,000"" Zulu on the bank of the Ncome River on 16 December 1838, in what is today KwaZulu-Natal, South Africa. Casualties amounted to over 3,000 of King Dingane's soldiers dead, including two Zulu princes competing with Prince Mpande for the Zulu throne. Three Pioneer commando members were lightly wounded, including Pretorius. So many Africans were slaughtered that the river turned red with their blood. I visited the Voortrekkers museum; there were walls and walls depicting slain Africans to tout their victory. I became overcome with immense grief. As I sat in front of the museum crying, the tour leader said, ""It's just history.""",https://samilhistory.com/2018/04/29/whose-land-is-it-anyway/30171590_2130613020501018_7878437854953059926_o/ Artists impression of the Battle of Blood River - artist unknown,https://en.wikipedia.org/wiki/Battle_of_Blood_River,,-27.79649,30.83403,Precise,https://drive.google.com/drive/folders/14tfEtldb-UscFoB-L1Tdh8DoScAcIzWh?usp=share_link,,Missing/inaccurate image source (image 1),
FALSE,qBc8VG,FALSE,Needs remediation (see Remediation column),1800,1838,1838,South Africa,Battle of Italeni,"The Battle of Italeni was a battle that took place in what is now KwaZulu Natal province, South Africa, between the Voortrekkers and the Zulus during the period of the Great Trek.",,,https://en.wikipedia.org/wiki/Battle_of_Blood_River,,-28.53055,30.89582,Precise,https://drive.google.com/drive/folders/1JDyYCeFjdv1n9M5rTZi96Gtbu2u5xB9z?usp=share_link,Citation not found,No citations,
FALSE,DznHnE,TRUE,,1800,1840-1860,1840,Senegal-Gambia,,"(Image 1) Queen Ndate Yalla Mbodj had a female army similar to that of Dahomey (Benin). She managed to resist the encroaching Moors and the French over twenty years, holding onto her claim of the island of Boyo located in Mauritania. ""Today, we are invaded by the conquerors. Our army is in disarray. The Tiedos of the Waalo, were brave warriors, but almost all fell under the enemy‚Äôs bullets. The Queen held that although the invader was more potent, we should not abandon the Waalo to foreign hands.","<img src=""/image1""> Queen Ndate Yalla Mbodj had a female army similar to that of Dahomey (Benin). She managed to resist the encroaching Moors and the French over twenty years, holding onto her claim of the island of Boyo located in Mauritania. ""Today, we are invaded by the conquerors. Our army is in disarray. The Tiedos of the Waalo, were brave warriors, but almost all fell under the enemy's bullets. The Queen held that although the invader was more potent, we should not abandon the Waalo to foreign hands.","Senegal. (2021, December 9). In Wikipedia. https://wo.wikipedia.org/wiki/Senegaal (Public domain) https://africaheritages.wordpress.com/2016/09/07/queen-ndate-yalla-africas-last-queen-resistant/",https://en.wikipedia.org/wiki/Ndat%C3%A9_Yalla_Mbodj,,16.00431,-16.47702,Approximate,https://drive.google.com/drive/folders/15Kyw6PitJ2xljGpbbA-RWxr-g5Tjz4MS?usp=share_link,,,Ronald Abdou Ngum
FALSE,u2Gd77,TRUE,,1800,1840-1841,1840,"Sumatra, Indonesia",,"(Image 1) A series of mutinies by conscripted Africans into the Dutch military, being told they would be treated equally to the white soldiers, undermining the central pillar of slavery. Here we see the conflicts of the African regiments; mentally, they identified with the whites as superior to other Africans; yet, they were seen by the colonials as less than. The mutinees began when they realized that the whites were treated better and started over the former receiving better mattresses, food, munitions, etc. Those captured were relegated to slave treatment, being whipped and imprisoned.","<img src=""/image1""> A series of mutinies by conscripted Africans into the Dutch military, being told they would be treated equally to the white soldiers, undermining the central pillar of slavery. Here we see the conflicts of the African regiments; mentally, they identified with the whites as superior to other Africans; yet, they were seen by the colonials as less than. The mutinees began when they realized that the whites were treated better and started over the former receiving better mattresses, food, munitions, etc. Those captured were relegated to slave treatment, being whipped and imprisoned.","https://blog.ernste.net/tag/goudkust/ Portrait of Jan Kooij (Public domain) Ineke van Kessel, ""African mutinies in the Netherlands East Indies: A nineteenth-century colonial paradox in, Jon Abbink, Mirjam de Bruijn and Klaas van Walraven, eds. Rethinking Resistance: Revolt and Violence in African History, Brill: 2003.",https://www.eaumf.org/ejm-blog/2017/5/26/african-soldiers-mutinies,,-0.58972,101.3431,Approximate,https://drive.google.com/drive/folders/18Zg86aJmaeJ_HHeKqGNHAxSRIiRCSrVG?usp=share_link,,,
FALSE,ndkJMA,FALSE,Needs remediation (see Remediation column),1800,1840,1840,"Iberville, New Orleans, Louisiana",,had white allies who were not executed but flogged and forced to leave the state,,,http://slaverebellion.info/index.php?page=united-states-insurrections,,29.96056,-90.07417,Precise,,Not found in folder but in map.little detail,No folder. No citations,
FALSE,FSrCqu,FALSE,Needs remediation (see Remediation column),1800,1841,1841,Oklahoma,,(insert image) Black Seminole War,,"Image :Crazy Horse Memorial. (2022, November 27). In Wikipedia. https://en.wikipedia.org/wiki/Crazy_Horse_Memorial Taken by Mike Tigas on August 16, 2009 at Custer, South Dakota, United States.

Information: okhistory.org
http://www.freerepublic.com/focus/news/655380/post
",https://youtu.be/5E0j8xgxjTY,,35.91537,-94.96995,Approximate,https://drive.google.com/drive/folders/14OSs3TCuHIk-WURBM0Hjh-5O0iYMKSAI?usp=drive_link,wrong year here and little deatil in description,No folder. No citations. Missing/inaccurate lat/long,
FALSE,v69JsO,TRUE,,1800,1842,1842,"Tahlequah, Oklahoma",,"(Image 1) By 1860 the Cherokee owned 4,600 slaves who performed most of the physical labor; they also served as interpreters and translators, thereby forming a ""bridge to white society... Twenty-five slaves locked their masters and overseers in their homes and cabins while they slept. The slaves stole guns, horses, mules, ammunition, food, and supplies..."" and headed towards Mexico where slavery was illegal. The militia caught up with them and returned them to Tahlequah; five slaves were executed the rest were assigned to work on steamboats. The Cherokee blamed the free Blacks for inciting the rebellion and passed a law making all the free Blacks leave the territory.","<img src=""/image1""> By 1860 the Cherokee owned 4,600 slaves who performed most of the physical labor; they also served as interpreters and translators, thereby forming a ""bridge to white society... Twenty-five slaves locked their masters and overseers in their homes and cabins while they slept. The slaves stole guns, horses, mules, ammunition, food, and supplies..."" and headed towards Mexico where slavery was illegal. The militia caught up with them and returned them to Tahlequah; five slaves were executed the rest were assigned to work on steamboats. The Cherokee blamed the free Blacks for inciting the rebellion and passed a law making all the free Blacks leave the territory.","(Image) Crazy Horse Memorial. (2022, November 27). In Wikipedia. https://en.wikipedia.org/wiki/Crazy_Horse_Memorial Taken by Mike Tigas on August 16, 2009 at Custer, South Dakota, United States. okhistory.org","http://www.freerepublic.com/focus/news/655380/posts https://www.okhistory.org/publications/enc/entry.php?entry=SL002#:~:text=On%20the%20morning%20of%20November,ammunition%2C%20food%2C%20and%20supplies.",,35.91537,-94.96995,Precise,https://drive.google.com/drive/folders/14OSs3TCuHIk-WURBM0Hjh-5O0iYMKSAI?usp=share_link,,,
FALSE,xdYJNo,TRUE,,1800,1843,1843,Cuba,Alcancia Revolt,"(Image 1) Africans on the Matanzas plantation revolted and were joined by others at neighboring plantations; up to 250 participated was one of the largest and most significant slave uprisings in Cuban history. The Matanzas plantation was located in the western part of Cuba and was known for its brutal treatment of slaves. The revolt was led by a slave named Juan Francisco Manzano, a poet, and a literate slave. He was able to organize a group of slaves and plan a rebellion against their masters. The slaves were able to seize control of the plantation and hold off the Spanish authorities for several weeks. The Spanish army eventually put down the rebellion, but not before the slaves had caused significant damage to the plantation and killed several of their masters. Juan Francisco Manzano was captured and imprisoned but eventually escaped to the United States, where he became a permanent abolitionist. Officials tried to keep other Africans from finding out, particularly the railroad workers, but they did, and the crowd swelled. In the end, over 100 Africans were killed, eight were shot, and their heads were put on spikes to deter others.","<img src=""/image1""> Africans on the Matanzas plantation revolted and were joined by others at neighboring plantations; up to 250 participated was one of the largest and most significant slave uprisings in Cuban history. The Matanzas plantation was located in the western part of Cuba and was known for its brutal treatment of slaves. The revolt was led by a slave named Juan Francisco Manzano, a poet, and a literate slave. He was able to organize a group of slaves and plan a rebellion against their masters. The slaves were able to seize control of the plantation and hold off the Spanish authorities for several weeks. The Spanish army eventually put down the rebellion, but not before the slaves had caused significant damage to the plantation and killed several of their masters. Juan Francisco Manzano was captured and imprisoned but eventually escaped to the United States, where he became a permanent abolitionist. Officials tried to keep other Africans from finding out, particularly the railroad workers, but they did, and the crowd swelled. In the end, over 100 Africans were killed, eight were shot, and their heads were put on spikes to deter others.","https://www.edreams.com/blog/vinales-cuban-countryside/ Viñales Valley Foner, P. S. (1972). The Slave Revolt In Cuba, 1843. Hispanic American Historical Review, 52 (2), 271-292 doi:10.2307/2511892 Ronald Young in Encyclopedia of Slave Resistance and Rebellion, Junius Rodriguez ,eds. Greenwood Press: 2006:, pp. 146-147)",https://www.angelfire.com/planet/islas/English/v1n3-pdf/38-45.pdf,,23.03668,-81.21317,Approximate,https://drive.google.com/drive/folders/1IaimgsAqCaNs3wwC4J8R89EjLoXyuLIJ?usp=share_link,"Multiple location/plantation. Alcancia
 sugar mill in Cardenas, but soon spread to work crews at the La Luisa, La Trinidad,
 Las Nieves and La Aurora sugar mills,
 including those of the Moscu coffee plantations and the Ranchuelo corral",,
FALSE,n2RBZg,TRUE,Needs remediation (see Remediation column),1800,1843,1843,"Quibd, Choc, Colombia",,(insert image) The wave of events that led to a rebellion by the enslaved was precipitated by the murder of a Black woman's grandson by a wealthy planter and her response was to yell through the streets demanding an investigation and for his body to be exhumed for the nine day funeral ritual.,,"Image: https://www.flickr.com/photos/41099823@N00/362385160/ Palenquera vendiendo frutas. Cartagena, Colombia. Author: ho visto nina volare from Italy
",https://journals.openedition.org/nuevomundo/68186,,5.69674,-76.65023,Precise,https://drive.google.com/drive/folders/1KUXXejXpACvw73g4MckS1E58jpvdzrz4?usp=share_link,,No citations,
FALSE,VZdzdr,TRUE,Needs remediation (see Remediation column),1800,1843,1843,Cuba,Triunvirato Rebellion,"Carlota, a female Yoruba warrior and her friend Fermina organized a revolt in Cuba. Fermina was captured and imprisoned but Carlota kept going and eventually freed her friend and many others who were imprisoned. She sent coded messages using the drums that the Spanish were not aware of, the uprisings attacked over five plantations and freed many of the enslaved using guerilla tactics. Eventually, Carlota and Fermina were captured, 1844 is regarded as the year of the lashes as many Blacks were punished in an effort to ""get them back in line.""",,http://thefemalesoldier.com/blog/carlota,https://youtu.be/g0GYp_9atx4 https://en.wikipedia.org/wiki/Carlota_(rebel_leader),,23.03195,-81.53259,Precise,,Not found in folder but in map,No folder,
FALSE,FTXEsW,TRUE,,1800,1844,1844,"Havana, Cuba",,"(Image 1) LADDER REVOLT Year of the Lash (in Spanish, Año del Cuero) is a term used in Cuba in reference to June 29, 1844, when a firing squad in Havana executed accused leaders of the Conspiración de La Escalera, an alleged slave revolt and movement to abolish slavery in Cuba. The rumor of conspiracies was also directed to rebelling against Spanish rule, precipitating societal repression by the Spanish authorities. Africans took advantage of Spanish rule's political instability and destroyed countless properties. The Spanish authorities brutally suppressed the rebellion who executed hundreds of rebels and suspected sympathizers. The term ""Year of the Lash"" generally refers to the harsh response toward the would-be uprising by Cuban authorities. Thousands of Afro-Cubans (both slave and free) were executed, imprisoned, or banished from the island. The targeted leaders of the conspiracies were primarily artists, politically astute persons, and artisans, including carpenters, blacksmiths, and shoemakers, who had some degree of education and social mobility. La Escalera (the ladder) alludes to the fact that slave suspects were bound to ladders and whipped with the lash when they were interrogated.","<img src=""/image1""> LADDER REVOLT Year of the Lash (in Spanish, Año del Cuero) is a term used in Cuba in reference to June 29, 1844, when a firing squad in Havana executed accused leaders of the Conspiración de La Escalera, an alleged slave revolt and movement to abolish slavery in Cuba. The rumor of conspiracies was also directed to rebelling against Spanish rule, precipitating societal repression by the Spanish authorities. Africans took advantage of Spanish rule's political instability and destroyed countless properties. The Spanish authorities brutally suppressed the rebellion who executed hundreds of rebels and suspected sympathizers. The term ""Year of the Lash"" generally refers to the harsh response toward the would-be uprising by Cuban authorities. Thousands of Afro-Cubans (both slave and free) were executed, imprisoned, or banished from the island. The targeted leaders of the conspiracies were primarily artists, politically astute persons, and artisans, including carpenters, blacksmiths, and shoemakers, who had some degree of education and social mobility. La Escalera (the ladder) alludes to the fact that slave suspects were bound to ladders and whipped with the lash when they were interrogated.","Robert Paquette. Sugar Is Made with Blood: TheConspiracy of La Escalera and the Conflict between Empires over Slavery in Cuba. Middletown, CT: Wesleyan University Press, 1988. Year of the Lash. (2022, February 1) https://en.wikipedia.org/wiki/Year_of_the_Lash ""Punishing Slaves in Cuba"", an illustration of a slave being tortured using a ladder. Harper's Weekly (Nov. 28, 1868) vol.12, p. 753 (front page). Kimberly Welch in Junius Rodriguez edts. Encyclopedia of Slave Resistance and Rebellion Greenwood Press, 2007. https://en.wikipedia.org/wiki/Year_of_the_Lash",,,23.11387,-82.38423,Precise,https://drive.google.com/drive/folders/1g2Kzw1Wzmu3_IEFNM7SxBfu5dDStaP4X?usp=share_link,Not solid cite,,
FALSE,DmsL5E,FALSE,,1800,1844,1844,Southern Haiti,Piquet Rebellion,"(Image 1) From colonialism, there had been a sharp line between the mulattoes and the Blacks that still exists today. In 1790 a member of the mulattoes or gens de couleur had instigated an uprising aimed at gaining political rights but not abolishing slavery. After independence, all the Presidents and those in ruling positions came from the gens de couleur. The Blacks, motivated by economic disadvantage, increasing harsh work conditions to repair the economy and marginalization from the political arena rebelled . The result was the installation of a Black President but most of the inequalities remained.",,"https://www.metmuseum.org/art/collection/search/21111 Free West Indian Dominican. Artist: Agostino Brunias (Italian, Rome ca. 1730-1796 Roseau, Dominica) Oil on canvas. From Yale Center for British Art, Paul Mellon Collection, New Haven, Connecticut (Public domain) Encyclopedia of Slave Resistance and Rebellion, Junius Rodriguez ,eds. Greenwood Press: 2006:, pp. 376-377.",https://thepublicarchive.com/?p=5589,,18.98677,-72.08746,Approximate,https://drive.google.com/drive/folders/1WtN3cch5niVPRxEEbzkVO-Q5o5jJrA_2?usp=share_link,,,
FALSE,oUBX67,TRUE,Needs remediation (see Remediation column),1800,1846,1846,"Cincinanati, Ohio",,"(insert image)Knights of Liberty founded-free Blacks led by Reverend Moses Dickson, a secret, miliant group to seek the violent overthrow of slavery. They claimed to have over 47,000 members by the 1850's. It is unknown whether they actually planned any violent attacks but they did assist in aiding Blacks through the underground railroad.",,Image: https://blackthen.com/moses-dickson-founder-of-the-secret-organization-knights-of-liberty-to-help-fight-slavery/,https://thevoiceofblackcincinnati.com/moses-dickson/,,39.14822,-84.11822,Approximate,https://drive.google.com/drive/folders/1notKNCLBV6IuNgVblvjZHv2JDmHXegjO?usp=share_link,,No citations,
FALSE,gFIavF,FALSE,Needs remediation (see Remediation column),1800,1848,1848,Guadeloupe,,,,,,,,,,,,No folder. No citations. Missing/inaccurate lat/long. No description,
FALSE,vcY2L0,FALSE,,1800,1848,1848,Martinique,,"The revolt in 1848 was the result of the imprisonment of a slave, two days later Governor Claude Rostoland abolished slavery in order to quell the revolt.",,(Wikipedia),https://azmartinique.com/en/all-to-know/did-you-know/the-slave-revolts-in-martinique,,14.78348,-61.1948,Approximate,https://drive.google.com/drive/folders/1PoN2cW7r-3wkxyspq_rNXLHW2nwZEVO_?usp=share_link,,,
FALSE,sCd2tT,FALSE,,1800,1848,1848,"Frederiksted, St. Croix",,"(Image 1) The enslaved, after hearing of the revolt in Haiti and the French Revolution, grew rather impatient, inspite of the Danish reforms to gradually end slavery, organized themselves and marched on the town in the thousands demanding an end to their servitude. On September 22, 1848, King Frederick VII decreed the official abolition of slavery in the Danish West Indies. The crowd didn't dissipate immediately, a soldier began firing into the crowd which set off riots that lasted a few days. The planters response to emancipation was the enactment of strict codes on Black laborers,although slavery ended, the relationship between Blacks and the planters and the institutions that supported Black oppression remained.",,"Image: https://www.virgin-islands-history.org/en/history/slavery/enslaved-children-work-and-leisure-time/ https://discovery.ucl.ac.uk/id/eprint/10090398/1/Object%2021%20Birkeli.pdf page 2 [Map of the Danish Island ST CROIX in America/ made in 1794 and published in 1799]. Copper engraving by G.N. Angelo, 174 x 65 cm. ¬© Courtesy of the British Library Board (Maps K.Top.123.73.2 TAB) Lori Lee in Encyclopedia of Slave Resistance and Rebellion, Junius Rodriguez ,eds. Greenwood Press: 2006:, pp, 433-435",https://www.virgin-islands-history.org/en/timeline/the-slave-rebellion-on-st-croix-and-emancipation/,,17.71274,-64.88155,Precise,https://drive.google.com/drive/folders/12J6Xwxa6UCnFnH77VqshzKVjRVCbRLES?usp=share_link,Double pptx in folder,,
FALSE,SmkkTK,TRUE,Needs remediation (see Remediation column),1800,1848,1848,"Niger Delta region, Nigeria",,"""In 1848, slaves took advantage of a local succession conflict to gain control over a town in the Niger Delta region, which they held for three years."" subsequent rebellions took place along the Nigerian coast.",,"Johannes Postma, Slave Revolts, Westport: Greenwich, 2008, p. 42",http://images.library.wisc.edu/AfricanStudies/EFacs/Lovejoy/reference/africanstudies.lovejoy.ejalagoa.pdf pg 127,,4.96847,5.83392,Approximate,,DO PPT ON BADAGRY,No folder. No citations,
FALSE,BSMFZ3,FALSE,,1800,1850-1851,1850,"Dahomey, West Africa (now Benin)",Bloodman Slave Uprising,(image 1) This uprising illustrates the difference between slavery in Africa and slavery under the Europeans. This was an organized effort among African slaves demanding better treatment and indicating what they would not put up with-this was a moral code among the enslaved sealed by the cutting of skin to blend blood. The Europeans tried to stop the practice but it became engrained in the culture.,,"https://commons.wikimedia.org/wiki/File:Dodds-Abomey.jpg From La France au Dahomey - New York Public Library (Public domain) Encyclopedia of Slave Resistance and Rebellion, Junius Rodriguez ,eds. Greenwood Press: 2006:, p. 56.",,,6.90665,2.13526,Approximate,https://drive.google.com/drive/folders/12-JAJEjZB82WI0p1VbciUiU3Yj6yBcwx?usp=share_link,need better sources,,
FALSE,c2AAkF,TRUE,Needs remediation (see Remediation column),1800,1850,1850,Benin,,"(insert image) After the European trade in Africans was ended, those Africans who profitted tried to sustain the system through ""slave-based plantation agriculture, which was profitable but also increased slave unrest...one revolt...was suppressed with considerable difficulty, teaching Dahomey's leaders the danger of concentrating too many slaves in one area."" ",,"Image: https://www.dw.com/en/how-are-gulf-countries-coming-to-terms-with-their-history-of-slavery/a-60686264 Sketch of an Arab slave trades and fibve slaves. From: CPA Media/picture-alliance/dpa. Johannes Postma, Slave Revolts, Westport: Greenwich, 2008, p. 42.  ",,,6.90665,2.13526,Approximate,https://drive.google.com/drive/folders/1yAiKBI5KA-bRVkgEIG-GTOGFsVeRXDEw?usp=share_link,,No citations. Missing/inaccurate lat/long,
FALSE,rfY8fY,TRUE,,1800,1851,1851,"Christiana, Pennsylvania",Christiana Riot,"(Image 1) Northeast corridor states gradually began to not abide by the 1850 Fugitive Slave Act that allowed for the kidnapping and capturing of African people and enslaving them, leaving it to the federal authorities to enforce. (Image 2) William Parker, an escaped slave, moved and settled in Maryland and convinced others to form a network to protect Blacks from those enslavers using the Fugitive Slave Act. Edward Gorsuch heard his slaves were on Parker's land, so he and others, including his son, attempted to recapture him. When Gorsuch arrived at Parkers' door, he demanded his property, Parker responded, what are you referring to, my furniture? Parker's wife alerted the neighbors to Gorsuch and his men, who responded with clubs, scythes, and other farming tools. Fighting ensued with a shooting that left Gorsuch dead and his son injured. (Image 3) Thirty-eight men, including four Quakers, were accused of treason and eventually released, signaling a blow to the law!","<img src=""/image1""> Northeast corridor states gradually began to not abide by the 1850 Fugitive Slave Act that allowed for the kidnapping and capturing of African people and enslaving them, leaving it to the federal authorities to enforce. <img src=""/image2""> William Parker, an escaped slave, moved and settled in Maryland and convinced others to form a network to protect Blacks from those enslavers using the Fugitive Slave Act. Edward Gorsuch heard his slaves were on Parker's land, so he and others, including his son, attempted to recapture him. When Gorsuch arrived at Parkers' door, he demanded his property, Parker responded, what are you referring to, my furniture? Parker's wife alerted the neighbors to Gorsuch and his men, who responded with clubs, scythes, and other farming tools. Fighting ensued with a shooting that left Gorsuch dead and his son injured. <img src=""/image3""> Thirty-eight men, including four Quakers, were accused of treason and eventually released, signaling a blow to the law!","A map derived from the Map of Lancaster County, Pennsylvania, published 1851 and held by the Library of Congress https://www.loc.gov/item/2012592191/ The derivation is a small portion of the map depicting Christiana, PA and with the map scale moved to be on this portion. https://lancasteronline.com/5-interesting-facts-about-christiana/article_abdd6e9c-c5d3-11e9-a247-53adb925449a.htmlImage 2 Image 3 https://www.blackpast.org/african-american-history/christiana-riot-1851/ The Christiana Tragedy(Public domain)",https://en.wikipedia.org/wiki/Christiana_Riot,,39.67996,-75.65718,Precise,https://drive.google.com/drive/folders/1DOL2dEjmL1vWfZ6LCsMbeHc1Qei0aX4Z?usp=share_link,,,
FALSE,scnkwU,TRUE,Needs remediation (see Remediation column),1800,1851,1851,Boston,,Black Abolitionist crashed into courtroom and rescued a fugitive slave,,,https://en.wikipedia.org/wiki/Shadrach_Minkins,,42.35843,-71.05977,Precise,,Not found in folder but in map. little detail here,No folder. No citations,
FALSE,rtBgVz,TRUE,Needs remediation (see Remediation column),1800,1853,1853,"New Orleans, Louisiana",,"(insert image)""James Dyson, a white, Jamaican-born British national is arrested and charged with plotting a slave rebellion. There were mainly rumours that circulated around his case. He was a school teacher and had previously been charged with aiding a slave who was embezzling money . The rumours suggested that he had planned an attack on an armory, rob the banks and the stores in order to arm the plantation slaves to attack the city and kill all who opposed them Although no hard evidence was found, a fugitive slave was found on his premises and a few weapons. He stayed in prison for three years and then died of typhoid fever in 1856. ",,"Image:https://coololdphotos.com/what-did-new-orleans-look-like-in-1852/ New Orleans lithograph from 1852 (Public domain).  Junius Rodriguez, pp.174-175 from his dissertation ""Ripe for Revolt: Louisiana and the Tradition of Slave Insurrection, 1803-1865,"" Auburn University, 1992.",https://www.findagrave.com/memorial/166788079/james-dyson,,29.96864,-89.93232,Precise,https://drive.google.com/drive/folders/1-q6t2ApxtKbBtKpef-6bk2r6-4BMybD1?usp=share_link,,No citations,
FALSE,itMpWk,TRUE,Needs remediation (see Remediation column),1800,1854,1854,"Boston, Massachusettes",,"Anthony Burns was apprehended under the Fugitive Slave Act in 1854 in Massachusettes that sparked a major riot in Boston. After his arrest over 500 demonstrators marched demanding his release, 13 people were arrested and a marshal had been stabbed to death. He was convicted and ordered to be turned over to his master in Virginia, up to 50,000 people lined up to watch him walk to the ship taking him back. The organizers of the protest raised $1,300 to purchase his freedom. This event changed the slavery politics as he was the last alleged fugitive to be captured in Boston.",,"Nathan R. Meyer in Encyclopedia of Slave Resistance and Rebellion, Junius Rodriguez ,eds. Greenwood Press: 2006: pp. 89-90.",https://youtu.be/61ZSuPxowhE https://en.wikipedia.org/wiki/Anthony_Burns,,42.36718,-71.06711,Precise,,Not found in folder but in map,No folder. No citations,
FALSE,i2Be04,TRUE,Needs remediation (see Remediation column),1800,1855,1855,"Calloway County, Missouri",,"A woman named Celia murdered her master, Robert Newsome after being repeatedly raped by him After killing him she attempted to burn his body in the fireplace Her attorney argued the killing was in self defense but an unsympathetic court found her guilty and she was executed.",,,https://youtu.be/-4s1UlSeoJU http://law2.umkc.edu/faculty/projects/ftrials/celia/celiaaccount.html,,38.8886,-91.90992,Precise,,Not found in folder but in map. ,No folder. No citations,
FALSE,KmYWL2,TRUE,Needs remediation (see Remediation column),1800,1856,1856,"Franklin County, Kansas",,Led by John Brown killed five pro-slavery settlers in Pottawatomie massacre,,,https://youtu.be/RWsK97l7KiM https://www.onwar.com/data/usa1856.html,,38.61659,-95.31025,Precise,,Not found in folder but in map. little detail here,No folder. No citations,
FALSE,xyn2Xz,FALSE,,1800,1856,1856,"Monrovia, Liberia",,"(insert image ) The Kru people, known for their superb navigating skills were resistant to being captured, they would fight or kill themselves rather than becoming slaves. They adorned their faces and the bridge of their noses to distinguish themselves from other Africans. In 1856, they along with the Grebo, resisted the American colonizers from taking over their trade.",,Image source: https://face2faceafrica.com/article/the-fascinating-story-of-africas-kru-people-who-avoided-slavery-by-taking-their-own-lives Krumen and their canoes. From: Look and Learn,https://blackamericaweb.com/2017/02/01/little-known-black-history-fact-kru-people/,,6.31543,-10.80719,Precise,https://drive.google.com/drive/folders/1cnvVKIBp3yfD8pGr6p0f9ExFjTx2ZRhj?usp=share_link,,,
